AGCNr,Name,RAdeg_HI,DECdeg_HI,RAdeg_OC,DECdeg_OC,Vhelio,W50,sigW,W20,HIflux,sigflux,SNR,RMS,Dist,sigDist,logMH,siglogMH,HIcode
190497,063-063.,146.69208,13.53722,146.69165,13.52972,7249,102,6,130,1.04,0.06,10.3,2.21,108.1,2.3,9.46,0.05,1
718092,........,146.70457,17.04028,146.70583,17.03722,4478,96,8,129,1.45,0.06,14.8,2.22,66.4,2.4,9.18,0.06,1
5234,092-050.,146.70999,16.04194,146.70625,16.04278,6012,344,2,362,9.09,0.11,47.6,2.3,90.4,2.4,10.24,0.05,1
192392,........,146.70834,9.02278,146.71083,9.02056,14173,228,18,257,1.23,0.1,8.2,2.23,207.2,2.4,10.09,0.06,1
5238,007-033.,146.72542,0.51167,146.72415,0.50722,1779,212,2,230,22.21,0.12,111.2,3.06,29.4,5.9,9.66,0.18,1
198342,........,146.73209,8.1,146.73416,8.09389,9482,126,5,138,1.26,0.07,11.5,2.17,140.2,2.1,9.77,0.05,1
191333,035-056.,146.74792,2.56694,146.74957,2.56111,6070,107,3,121,1.65,0.07,14.2,2.5,91.6,2.1,9.51,0.05,1
193332,........,146.75502,2.07722,146.75293,2.07417,3697,144,4,163,2.52,0.08,18.8,2.49,56.1,2.3,9.27,0.06,1
5242,M+025016,146.77542,0.97,146.77251,0.96306,1857,110,3,129,10.44,0.09,76.1,2.91,29.2,4.3,9.32,0.14,1
190501,063-067b,146.78084,12.54945,146.78543,12.55222,8611,273,72,352,2.35,0.09,14.4,2.21,127.6,2.4,9.96,0.05,1
193103,........,146.78667,3.36083,146.78876,3.35583,3731,59,3,73,1.88,0.05,22.8,2.38,56.6,2.4,9.15,0.06,1
192948,........,146.78958,4.28167,146.79083,4.28389,9509,209,27,229,1.26,0.08,8.3,2.35,140.7,2.2,9.77,0.05,1
193334,........,146.7921,2.24278,146.79416,2.25111,9091,232,87,244,1.3,0.11,6.7,2.86,134.7,2.2,9.74,0.06,1
192755,........,146.79042,6.14972,146.79251,6.15028,9543,272,6,289,2.66,0.1,14.4,2.51,141.1,2.1,10.1,0.05,1
193835,........,146.79333,11.69389,146.79709,11.69417,12606,301,4,326,1.62,0.1,10.1,2.07,184.7,2.4,10.11,0.05,1
739084,........,146.80168,16.41417,146.79793,16.41694,7679,242,84,274,1.13,0.08,8.3,1.96,114.2,2.2,9.54,0.06,1
191334,007-034.,146.80042,0.70333,146.79875,0.7025,9163,182,15,248,3.58,0.11,19.6,3.02,135.8,2.4,10.19,0.05,1
193918,........,146.80251,14.295,146.79416,14.28806,13540,227,4,244,2.03,0.12,9.5,3.18,198.0,2.2,10.27,0.05,1
191854,........,146.81793,10.08944,146.82001,10.09111,16816,223,34,282,0.96,0.09,6.8,2.11,244.9,2.3,10.13,0.06,1
190505,063-068.,146.82918,12.15333,146.82666,12.15833,14234,216,6,224,1.07,0.08,7.3,2.25,208.0,2.5,10.04,0.06,1
192227,........,146.83377,12.39389,146.83333,12.39639,3759,135,6,155,1.31,0.06,12.3,2.04,56.6,2.1,8.99,0.06,1
192039,........,146.86668,10.50278,146.88084,10.49222,3112,36,7,57,0.46,0.05,7.0,2.36,47.4,2.2,8.39,0.08,1
198434,........,146.88043,3.98528,146.88667,3.98194,5009,100,23,111,0.79,0.07,7.1,2.49,74.3,2.3,9.01,0.06,1
192040,........,146.88542,10.75611,146.88667,10.7525,14254,223,13,300,5.8,0.12,33.0,2.63,208.3,2.2,10.77,0.05,1
193803,035-057.,146.89668,6.81639,146.89583,6.81417,5967,174,3,192,5.4,0.07,41.0,2.23,90.0,2.4,10.01,0.05,1
193104,........,146.91167,3.285,146.90083,3.28389,4982,139,9,182,0.89,0.08,6.7,2.52,74.0,2.3,9.06,0.06,1
192950,........,146.91293,4.82306,146.91084,4.82167,3299,100,4,118,1.0,0.06,10.0,2.22,50.3,2.2,8.77,0.06,1
193105,........,146.92166,3.33306,146.92084,3.33694,4901,73,6,90,0.72,0.06,7.4,2.54,72.9,2.5,8.95,0.06,1
193516,........,146.92375,1.59222,146.91751,1.6,9132,232,30,269,1.25,0.11,6.4,2.85,135.3,2.3,9.73,0.06,1
192042,........,146.92584,10.58667,146.92543,10.58667,8052,250,10,272,1.75,0.09,11.5,2.14,119.7,2.3,9.77,0.05,1
192396,........,146.93292,8.98333,146.92084,8.98028,14753,224,8,238,1.23,0.09,8.0,2.29,215.5,2.3,10.13,0.05,1
190511,........,146.93376,9.16667,146.92543,9.16111,5335,196,26,239,0.96,0.09,6.6,2.33,78.7,2.1,9.15,0.06,1
